episodes,Proposed with Reduction,Proposed No-Reduction,Contention-free,Contention-based,Semi-static,Round-robin,Heuristics
4750,-0.11563068553805352,-0.11611904986202717,0.0,0.0,0.0,0.0,0.0
4751,-0.11628475487232208,-0.11336473152041435,0.0,0.0,0.0,0.0,0.0
4752,-0.11693882420659066,-0.11061041317880153,0.0,0.0,0.0,0.0,0.0
4753,-0.11931740008294582,-0.10895785354077817,0.0,0.0,0.0,0.0,0.0
4754,-0.121695975959301,-0.10730529390275478,0.0,0.0,0.0,0.0,0.0
4755,-0.12199229151010513,-0.11382077820599079,0.0,0.0,0.0,0.0,0.0
4756,-0.12228860706090927,-0.1203362625092268,0.0,0.0,0.0,0.0,0.0
4757,-0.11511735357344151,-0.11877608820796012,0.0,0.0,0.0,0.0,0.0
4758,-0.10794610008597375,-0.11721591390669346,0.0,0.0,0.0,0.0,0.0
4759,-0.11044358313083649,-0.11575259491801262,0.0,0.0,0.0,0.0,0.0
4760,-0.11294106617569924,-0.11428927592933177,0.0,0.0,0.0,0.0,0.0
4761,-0.11524529680609703,-0.11791109256446361,0.0,0.0,0.0,0.0,0.0
4762,-0.11754952743649483,-0.12153290919959545,0.0,0.0,0.0,0.0,0.0
4763,-0.1162256971001625,-0.11865422427654267,0.0,0.0,0.0,0.0,0.0
4764,-0.11490186676383018,-0.11577553935348987,0.0,0.0,0.0,0.0,0.0
4765,-0.11805034503340721,-0.12088870089501143,0.0,0.0,0.0,0.0,0.0
4766,-0.12119882330298423,-0.12600186243653297,0.0,0.0,0.0,0.0,0.0
4767,-0.12294480241835118,-0.13118228353559971,0.0,0.0,0.0,0.0,0.0
4768,-0.12469078153371811,-0.13636270463466643,0.0,0.0,0.0,0.0,0.0
4769,-0.12576488852500917,-0.13489704504609107,0.0,0.0,0.0,0.0,0.0
4770,-0.1268389955163002,-0.1334313854575157,0.0,0.0,0.0,0.0,0.0
4771,-0.12795979529619217,-0.13791838549077512,0.0,0.0,0.0,0.0,0.0
4772,-0.12908059507608413,-0.1424053855240345,0.0,0.0,0.0,0.0,0.0
4773,-0.13125812262296677,-0.14450109377503395,0.0,0.0,0.0,0.0,0.0
4774,-0.1334356501698494,-0.1465968020260334,0.0,0.0,0.0,0.0,0.0
4775,-0.1318808376789093,-0.14425897374749183,0.0,0.0,0.0,0.0,0.0
4776,-0.1303260251879692,-0.14192114546895027,0.0,0.0,0.0,0.0,0.0
4777,-0.1377664614468813,-0.14401817955076696,0.0,0.0,0.0,0.0,0.0
4778,-0.14520689770579337,-0.14611521363258362,0.0,0.0,0.0,0.0,0.0
4779,-0.147093053907156,-0.15011317171156408,0.0,0.0,0.0,0.0,0.0
4780,-0.1489792101085186,-0.1541111297905445,0.0,0.0,0.0,0.0,0.0
4781,-0.14443951472640038,-0.14757191594690083,0.0,0.0,0.0,0.0,0.0
4782,-0.13989981934428214,-0.1410327021032572,0.0,0.0,0.0,0.0,0.0
4783,-0.13967759869992732,-0.14274878278374672,0.0,0.0,0.0,0.0,0.0
4784,-0.1394553780555725,-0.14446486346423626,0.0,0.0,0.0,0.0,0.0
4785,-0.1372023280709982,-0.13729472253471614,0.0,0.0,0.0,0.0,0.0
4786,-0.13494927808642387,-0.130124581605196,0.0,0.0,0.0,0.0,0.0
4787,-0.13321210891008378,-0.13021919056773185,0.0,0.0,0.0,0.0,0.0
4788,-0.13147493973374366,-0.13031379953026773,0.0,0.0,0.0,0.0,0.0
4789,-0.13182498663663864,-0.13237569853663445,0.0,0.0,0.0,0.0,0.0
4790,-0.1321750335395336,-0.13443759754300116,0.0,0.0,0.0,0.0,0.0
4791,-0.13401138558983802,-0.13251447975635527,0.0,0.0,0.0,0.0,0.0
4792,-0.13584773764014244,-0.13059136196970939,0.0,0.0,0.0,0.0,0.0
4793,-0.13175911754369735,-0.12859151735901833,0.0,0.0,0.0,0.0,0.0
4794,-0.12767049744725228,-0.12659167274832725,0.0,0.0,0.0,0.0,0.0
4795,-0.1257346451282501,-0.12438481152057648,0.0,0.0,0.0,0.0,0.0
4796,-0.12379879280924797,-0.1221779502928257,0.0,0.0,0.0,0.0,0.0
4797,-0.119535568729043,-0.12391770705580711,0.0,0.0,0.0,0.0,0.0
4798,-0.11527234464883804,-0.12565746381878853,0.0,0.0,0.0,0.0,0.0
4799,-0.1082852266728878,-0.12457779049873352,0.0,0.0,0.0,0.0,0.0
4800,-0.10129810869693756,-0.12349811717867851,0.0,0.0,0.0,0.0,0.0
4801,-0.10445011481642723,-0.130113654024899,0.0,0.0,0.0,0.0,0.0
4802,-0.1076021209359169,-0.1367291908711195,0.0,0.0,0.0,0.0,0.0
4803,-0.10911248587071895,-0.13914389871060848,0.0,0.0,0.0,0.0,0.0
4804,-0.110622850805521,-0.14155860655009747,0.0,0.0,0.0,0.0,0.0
4805,-0.11245707385241985,-0.14942080657929183,0.0,0.0,0.0,0.0,0.0
4806,-0.11429129689931869,-0.15728300660848618,0.0,0.0,0.0,0.0,0.0
4807,-0.11329429112374782,-0.15437136888504027,0.0,0.0,0.0,0.0,0.0
4808,-0.11229728534817696,-0.1514597311615944,0.0,0.0,0.0,0.0,0.0
4809,-0.10926967933773994,-0.14998186528682708,0.0,0.0,0.0,0.0,0.0
4810,-0.10624207332730293,-0.14850399941205977,0.0,0.0,0.0,0.0,0.0
4811,-0.10451535508036613,-0.14749291464686393,0.0,0.0,0.0,0.0,0.0
4812,-0.10278863683342934,-0.14648182988166808,0.0,0.0,0.0,0.0,0.0
4813,-0.10828010961413384,-0.15137697458267213,0.0,0.0,0.0,0.0,0.0
4814,-0.11377158239483834,-0.15627211928367615,0.0,0.0,0.0,0.0,0.0
4815,-0.11865751072764397,-0.15802904814481736,0.0,0.0,0.0,0.0,0.0
4816,-0.1235434390604496,-0.15978597700595856,0.0,0.0,0.0,0.0,0.0
4817,-0.12548777274787426,-0.16200919076800346,0.0,0.0,0.0,0.0,0.0
4818,-0.12743210643529893,-0.16423240453004836,0.0,0.0,0.0,0.0,0.0
4819,-0.13021218329668044,-0.16663018241524696,0.0,0.0,0.0,0.0,0.0
4820,-0.13299226015806198,-0.16902796030044556,0.0,0.0,0.0,0.0,0.0
4821,-0.13280109614133834,-0.16526202522218228,0.0,0.0,0.0,0.0,0.0
4822,-0.13260993212461472,-0.161496090143919,0.0,0.0,0.0,0.0,0.0
4823,-0.13197859302163123,-0.15928297117352486,0.0,0.0,0.0,0.0,0.0
4824,-0.13134725391864777,-0.15706985220313072,0.0,0.0,0.0,0.0,0.0
4825,-0.13219330459833145,-0.1531106997281313,0.0,0.0,0.0,0.0,0.0
4826,-0.13303935527801514,-0.14915154725313187,0.0,0.0,0.0,0.0,0.0
4827,-0.13438876681029796,-0.15035289898514748,0.0,0.0,0.0,0.0,0.0
4828,-0.13573817834258078,-0.15155425071716308,0.0,0.0,0.0,0.0,0.0
4829,-0.13317961394786834,-0.1510579377412796,0.0,0.0,0.0,0.0,0.0
4830,-0.1306210495531559,-0.1505616247653961,0.0,0.0,0.0,0.0,0.0
4831,-0.12608825620263814,-0.14706434756517411,0.0,0.0,0.0,0.0,0.0
4832,-0.1215554628521204,-0.1435670703649521,0.0,0.0,0.0,0.0,0.0
4833,-0.11541558988392353,-0.13467469327151776,0.0,0.0,0.0,0.0,0.0
4834,-0.10927571691572666,-0.12578231617808341,0.0,0.0,0.0,0.0,0.0
4835,-0.10771489031612873,-0.12359810136258602,0.0,0.0,0.0,0.0,0.0
4836,-0.1061540637165308,-0.12141388654708862,0.0,0.0,0.0,0.0,0.0
4837,-0.10892046578228473,-0.11628996357321739,0.0,0.0,0.0,0.0,0.0
4838,-0.11168686784803868,-0.11116604059934616,0.0,0.0,0.0,0.0,0.0
4839,-0.10982418544590473,-0.10565793402493,0.0,0.0,0.0,0.0,0.0
4840,-0.10796150304377079,-0.10014982745051385,0.0,0.0,0.0,0.0,0.0
4841,-0.10717257298529148,-0.10180862434208393,0.0,0.0,0.0,0.0,0.0
4842,-0.10638364292681217,-0.10346742123365402,0.0,0.0,0.0,0.0,0.0
4843,-0.10575133040547371,-0.10316385701298714,0.0,0.0,0.0,0.0,0.0
4844,-0.10511901788413525,-0.10286029279232026,0.0,0.0,0.0,0.0,0.0
4845,-0.10198175460100174,-0.10435577221214772,0.0,0.0,0.0,0.0,0.0
4846,-0.09884449131786824,-0.10585125163197517,0.0,0.0,0.0,0.0,0.0
4847,-0.0947682810947299,-0.10716938599944115,0.0,0.0,0.0,0.0,0.0
4848,-0.09069207087159156,-0.10848752036690712,0.0,0.0,0.0,0.0,0.0
4849,-0.09524560198187829,-0.1078237123787403,0.0,0.0,0.0,0.0,0.0
4850,-0.099799133092165,-0.1071599043905735,0.0,0.0,0.0,0.0,0.0
4851,-0.10513304863125086,-0.11122199967503547,0.0,0.0,0.0,0.0,0.0
4852,-0.11046696417033672,-0.11528409495949746,0.0,0.0,0.0,0.0,0.0
4853,-0.11220984347164631,-0.12092160768806934,0.0,0.0,0.0,0.0,0.0
4854,-0.1139527227729559,-0.12655912041664125,0.0,0.0,0.0,0.0,0.0
4855,-0.11011158786714077,-0.1250304650515318,0.0,0.0,0.0,0.0,0.0
4856,-0.10627045296132565,-0.12350180968642235,0.0,0.0,0.0,0.0,0.0
4857,-0.10725894086062908,-0.1258178658783436,0.0,0.0,0.0,0.0,0.0
4858,-0.10824742875993251,-0.1281339220702648,0.0,0.0,0.0,0.0,0.0
4859,-0.11441073901951312,-0.12857648618519307,0.0,0.0,0.0,0.0,0.0
4860,-0.12057404927909374,-0.1290190503001213,0.0,0.0,0.0,0.0,0.0
4861,-0.12184627056121826,-0.12976828664541246,0.0,0.0,0.0,0.0,0.0
4862,-0.12311849184334278,-0.13051752299070357,0.0,0.0,0.0,0.0,0.0
4863,-0.12683843746781348,-0.13342986330389978,0.0,0.0,0.0,0.0,0.0
4864,-0.1305583830922842,-0.13634220361709595,0.0,0.0,0.0,0.0,0.0
4865,-0.1330548644065857,-0.13790638819336892,0.0,0.0,0.0,0.0,0.0
4866,-0.13555134572088717,-0.13947057276964187,0.0,0.0,0.0,0.0,0.0
4867,-0.13642548955976963,-0.13510138150304557,0.0,0.0,0.0,0.0,0.0
4868,-0.1372996333986521,-0.13073219023644925,0.0,0.0,0.0,0.0,0.0
4869,-0.13612903617322444,-0.1280786719173193,0.0,0.0,0.0,0.0,0.0
4870,-0.13495843894779683,-0.12542515359818934,0.0,0.0,0.0,0.0,0.0
4871,-0.13271826468408107,-0.12725387923419476,0.0,0.0,0.0,0.0,0.0
4872,-0.13047809042036534,-0.12908260487020015,0.0,0.0,0.0,0.0,0.0
4873,-0.12752981148660184,-0.1275404069572687,0.0,0.0,0.0,0.0,0.0
4874,-0.12458153255283833,-0.12599820904433728,0.0,0.0,0.0,0.0,0.0
4875,-0.12544228807091712,-0.1255293268710375,0.0,0.0,0.0,0.0,0.0
4876,-0.12630304358899594,-0.1250604446977377,0.0,0.0,0.0,0.0,0.0
4877,-0.12359254024922847,-0.12360577322542668,0.0,0.0,0.0,0.0,0.0
4878,-0.12088203690946102,-0.12215110175311565,0.0,0.0,0.0,0.0,0.0
4879,-0.1178745049983263,-0.12773415111005307,0.0,0.0,0.0,0.0,0.0
4880,-0.11486697308719158,-0.13331720046699047,0.0,0.0,0.0,0.0,0.0
4881,-0.11507839486002922,-0.13243582658469677,0.0,0.0,0.0,0.0,0.0
4882,-0.11528981663286686,-0.13155445270240307,0.0,0.0,0.0,0.0,0.0
4883,-0.1115416307002306,-0.12674041874706746,0.0,0.0,0.0,0.0,0.0
4884,-0.10779344476759434,-0.12192638479173183,0.0,0.0,0.0,0.0,0.0
4885,-0.1130532581359148,-0.12070993110537528,0.0,0.0,0.0,0.0,0.0
4886,-0.11831307150423527,-0.11949347741901875,0.0,0.0,0.0,0.0,0.0
4887,-0.11968200840055943,-0.12212740760296584,0.0,0.0,0.0,0.0,0.0
4888,-0.12105094529688358,-0.12476133778691292,0.0,0.0,0.0,0.0,0.0
4889,-0.12409795932471752,-0.12614250406622887,0.0,0.0,0.0,0.0,0.0
4890,-0.12714497335255145,-0.12752367034554482,0.0,0.0,0.0,0.0,0.0
4891,-0.1297383103519678,-0.12115339450538158,0.0,0.0,0.0,0.0,0.0
4892,-0.13233164735138417,-0.11478311866521836,0.0,0.0,0.0,0.0,0.0
4893,-0.14177048914134502,-0.11766301095485687,0.0,0.0,0.0,0.0,0.0
4894,-0.1512093309313059,-0.12054290324449539,0.0,0.0,0.0,0.0,0.0
4895,-0.15028622113168238,-0.12142405658960342,0.0,0.0,0.0,0.0,0.0
4896,-0.1493631113320589,-0.12230520993471146,0.0,0.0,0.0,0.0,0.0
4897,-0.14899993725121022,-0.12271922677755356,0.0,0.0,0.0,0.0,0.0
4898,-0.1486367631703615,-0.12313324362039565,0.0,0.0,0.0,0.0,0.0
4899,-0.147525217756629,-0.1196587935090065,0.0,0.0,0.0,0.0,0.0
4900,-0.14641367234289646,-0.11618434339761734,0.0,0.0,0.0,0.0,0.0
4901,-0.1439398407936096,-0.11617894843220711,0.0,0.0,0.0,0.0,0.0
4902,-0.1414660092443228,-0.11617355346679688,0.0,0.0,0.0,0.0,0.0
4903,-0.14500746093690395,-0.11884521394968033,0.0,0.0,0.0,0.0,0.0
4904,-0.14854891262948514,-0.12151687443256379,0.0,0.0,0.0,0.0,0.0
4905,-0.1460081297904253,-0.1227984618395567,0.0,0.0,0.0,0.0,0.0
4906,-0.14346734695136548,-0.12408004924654961,0.0,0.0,0.0,0.0,0.0
4907,-0.14611373450607062,-0.1268162213265896,0.0,0.0,0.0,0.0,0.0
4908,-0.14876012206077577,-0.12955239340662955,0.0,0.0,0.0,0.0,0.0
4909,-0.1448238782584667,-0.12544805966317654,0.0,0.0,0.0,0.0,0.0
4910,-0.14088763445615768,-0.1213437259197235,0.0,0.0,0.0,0.0,0.0
4911,-0.13667025044560432,-0.12538893707096577,0.0,0.0,0.0,0.0,0.0
4912,-0.13245286643505097,-0.12943414822220803,0.0,0.0,0.0,0.0,0.0
4913,-0.12779357954859732,-0.1276654027402401,0.0,0.0,0.0,0.0,0.0
4914,-0.12313429266214371,-0.12589665725827218,0.0,0.0,0.0,0.0,0.0
4915,-0.12225301321595908,-0.12911955565214156,0.0,0.0,0.0,0.0,0.0
4916,-0.12137173376977443,-0.13234245404601097,0.0,0.0,0.0,0.0,0.0
4917,-0.11971908546984196,-0.13439882397651673,0.0,0.0,0.0,0.0,0.0
4918,-0.11806643716990947,-0.1364551939070225,0.0,0.0,0.0,0.0,0.0
4919,-0.1209027823060751,-0.1365812297910452,0.0,0.0,0.0,0.0,0.0
4920,-0.12373912744224072,-0.1367072656750679,0.0,0.0,0.0,0.0,0.0
4921,-0.12575062476098536,-0.13543951250612735,0.0,0.0,0.0,0.0,0.0
4922,-0.12776212207973003,-0.1341717593371868,0.0,0.0,0.0,0.0,0.0
4923,-0.1254767958074808,-0.13594937324523926,0.0,0.0,0.0,0.0,0.0
4924,-0.12319146953523159,-0.1377269871532917,0.0,0.0,0.0,0.0,0.0
4925,-0.12210942767560481,-0.138414166867733,0.0,0.0,0.0,0.0,0.0
4926,-0.12102738581597805,-0.1391013465821743,0.0,0.0,0.0,0.0,0.0
4927,-0.1229357298463583,-0.1336175100877881,0.0,0.0,0.0,0.0,0.0
4928,-0.12484407387673854,-0.12813367359340191,0.0,0.0,0.0,0.0,0.0
4929,-0.12546917758882045,-0.13344828262925149,0.0,0.0,0.0,0.0,0.0
4930,-0.12609428130090236,-0.13876289166510106,0.0,0.0,0.0,0.0,0.0
4931,-0.13184536434710026,-0.13858297728002072,0.0,0.0,0.0,0.0,0.0
4932,-0.13759644739329815,-0.13840306289494037,0.0,0.0,0.0,0.0,0.0
4933,-0.14021782912313938,-0.1405758012086153,0.0,0.0,0.0,0.0,0.0
4934,-0.14283921085298062,-0.14274853952229022,0.0,0.0,0.0,0.0,0.0
4935,-0.1456871310248971,-0.1433304701000452,0.0,0.0,0.0,0.0,0.0
4936,-0.1485350511968136,-0.14391240067780017,0.0,0.0,0.0,0.0,0.0
4937,-0.15112030804157256,-0.14473980255424976,0.0,0.0,0.0,0.0,0.0
4938,-0.15370556488633155,-0.14556720443069934,0.0,0.0,0.0,0.0,0.0
4939,-0.14894586578011512,-0.14813347682356834,0.0,0.0,0.0,0.0,0.0
4940,-0.1441861666738987,-0.15069974921643733,0.0,0.0,0.0,0.0,0.0
4941,-0.14229777567088603,-0.15046925246715545,0.0,0.0,0.0,0.0,0.0
4942,-0.1404093846678734,-0.15023875571787357,0.0,0.0,0.0,0.0,0.0
4943,-0.14250494167208672,-0.15003698356449605,0.0,0.0,0.0,0.0,0.0
4944,-0.14460049867630004,-0.1498352114111185,0.0,0.0,0.0,0.0,0.0
4945,-0.1414936974644661,-0.14933791793882847,0.0,0.0,0.0,0.0,0.0
4946,-0.13838689625263215,-0.14884062446653842,0.0,0.0,0.0,0.0,0.0
4947,-0.13814642727375032,-0.1504196783527732,0.0,0.0,0.0,0.0,0.0
4948,-0.13790595829486846,-0.15199873223900795,0.0,0.0,0.0,0.0,0.0
4949,-0.13912130817770957,-0.15515024438500405,0.0,0.0,0.0,0.0,0.0
4950,-0.14033665806055068,-0.15830175653100015,0.0,0.0,0.0,0.0,0.0
4951,-0.13231160659343005,-0.16005538478493692,0.0,0.0,0.0,0.0,0.0
4952,-0.1242865551263094,-0.16180901303887368,0.0,0.0,0.0,0.0,0.0
4953,-0.12211867980659008,-0.15959068164229392,0.0,0.0,0.0,0.0,0.0
4954,-0.11995080448687076,-0.1573723502457142,0.0,0.0,0.0,0.0,0.0
4955,-0.12468232326209545,-0.1579989790916443,0.0,0.0,0.0,0.0,0.0
4956,-0.12941384203732015,-0.15862560793757438,0.0,0.0,0.0,0.0,0.0
4957,-0.12885066904127598,-0.15839213132858276,0.0,0.0,0.0,0.0,0.0
4958,-0.12828749604523182,-0.15815865471959115,0.0,0.0,0.0,0.0,0.0
4959,-0.13064406551420688,-0.15728589072823523,0.0,0.0,0.0,0.0,0.0
4960,-0.13300063498318196,-0.15641312673687935,0.0,0.0,0.0,0.0,0.0
4961,-0.136989963427186,-0.1565601546317339,0.0,0.0,0.0,0.0,0.0
4962,-0.14097929187119007,-0.15670718252658844,0.0,0.0,0.0,0.0,0.0
4963,-0.1423466894775629,-0.15839580148458482,0.0,0.0,0.0,0.0,0.0
4964,-0.14371408708393574,-0.16008442044258117,0.0,0.0,0.0,0.0,0.0
4965,-0.14473177529871464,-0.15702517591416837,0.0,0.0,0.0,0.0,0.0
4966,-0.14574946351349355,-0.15396593138575554,0.0,0.0,0.0,0.0,0.0
4967,-0.14538403786718845,-0.15178602896630763,0.0,0.0,0.0,0.0,0.0
4968,-0.14501861222088336,-0.14960612654685973,0.0,0.0,0.0,0.0,0.0
4969,-0.14500789828598498,-0.14555783569812775,0.0,0.0,0.0,0.0,0.0
4970,-0.1449971843510866,-0.14150954484939576,0.0,0.0,0.0,0.0,0.0
4971,-0.15110788512974976,-0.14064278900623323,0.0,0.0,0.0,0.0,0.0
4972,-0.15721858590841292,-0.1397760331630707,0.0,0.0,0.0,0.0,0.0
4973,-0.15571801736950874,-0.14051130563020706,0.0,0.0,0.0,0.0,0.0
4974,-0.15421744883060456,-0.14124657809734345,0.0,0.0,0.0,0.0,0.0
4975,-0.15411198288202285,-0.1385519027709961,0.0,0.0,0.0,0.0,0.0
4976,-0.15400651693344117,-0.13585722744464873,0.0,0.0,0.0,0.0,0.0
4977,-0.15075578540563583,-0.1326889257878065,0.0,0.0,0.0,0.0,0.0
4978,-0.1475050538778305,-0.12952062413096427,0.0,0.0,0.0,0.0,0.0
4979,-0.14663454964756967,-0.12698624916374684,0.0,0.0,0.0,0.0,0.0
4980,-0.1457640454173088,-0.1244518741965294,0.0,0.0,0.0,0.0,0.0
4981,-0.14390100613236428,-0.12526890449225903,0.0,0.0,0.0,0.0,0.0
4982,-0.14203796684741973,-0.12608593478798866,0.0,0.0,0.0,0.0,0.0
4983,-0.14052030816674232,-0.12131609208881855,0.0,0.0,0.0,0.0,0.0
4984,-0.13900264948606492,-0.11654624938964844,0.0,0.0,0.0,0.0,0.0
4985,-0.13861845321953298,-0.12196176163852215,0.0,0.0,0.0,0.0,0.0
4986,-0.138234256953001,-0.12737727388739586,0.0,0.0,0.0,0.0,0.0
4987,-0.12846546694636346,-0.1346525028347969,0.0,0.0,0.0,0.0,0.0
4988,-0.11869667693972588,-0.14192773178219795,0.0,0.0,0.0,0.0,0.0
4989,-0.11688234359025955,-0.14544529765844344,0.0,0.0,0.0,0.0,0.0
4990,-0.11506801024079323,-0.14896286353468896,0.0,0.0,0.0,0.0,0.0
4991,-0.11579069420695305,-0.14826754331588746,0.0,0.0,0.0,0.0,0.0
4992,-0.11651337817311287,-0.14757222309708595,0.0,0.0,0.0,0.0,0.0
4993,-0.11801947876811028,-0.14375968053936958,0.0,0.0,0.0,0.0,0.0
4994,-0.11952557936310768,-0.1399471379816532,0.0,0.0,0.0,0.0,0.0
4995,-0.11638477668166161,-0.14216033294796943,0.0,0.0,0.0,0.0,0.0
4996,-0.11324397400021553,-0.14437352791428565,0.0,0.0,0.0,0.0,0.0
4997,-0.11567996442317963,-0.14492354430258275,0.0,0.0,0.0,0.0,0.0
4998,-0.11811595484614372,-0.14547356069087983,0.0,0.0,0.0,0.0,0.0
4999,-0.11885339617729188,-0.14653854109346867,0.0,0.0,0.0,0.0,0.0
5000,-0.11959083750844002,-0.14760352149605752,0.0,0.0,0.0,0.0,0.0
5001,-0.11997278854250908,-0.15008329153060912,0.0,0.0,0.0,0.0,0.0
5002,-0.12035473957657813,-0.15256306156516075,0.0,0.0,0.0,0.0,0.0
5003,-0.11959028244018555,-0.14891654774546623,0.0,0.0,0.0,0.0,0.0
5004,-0.11882582530379296,-0.1452700339257717,0.0,0.0,0.0,0.0,0.0
5005,-0.12252017445862293,-0.14240335822105407,0.0,0.0,0.0,0.0,0.0
5006,-0.12621452361345292,-0.13953668251633644,0.0,0.0,0.0,0.0,0.0
5007,-0.13495503552258015,-0.13228549119085073,0.0,0.0,0.0,0.0,0.0
5008,-0.14369554743170737,-0.12503429986536502,0.0,0.0,0.0,0.0,0.0
5009,-0.13621934298425914,-0.11958514824509621,0.0,0.0,0.0,0.0,0.0
5010,-0.12874313853681088,-0.11413599662482739,0.0,0.0,0.0,0.0,0.0
5011,-0.12582690082490444,-0.11592378355562687,0.0,0.0,0.0,0.0,0.0
5012,-0.122910663112998,-0.11771157048642636,0.0,0.0,0.0,0.0,0.0
5013,-0.12174841351807117,-0.1184788342565298,0.0,0.0,0.0,0.0,0.0
5014,-0.12058616392314433,-0.11924609802663326,0.0,0.0,0.0,0.0,0.0
5015,-0.11559560596942901,-0.11736458800733089,0.0,0.0,0.0,0.0,0.0
5016,-0.11060504801571369,-0.11548307798802852,0.0,0.0,0.0,0.0,0.0
5017,-0.11228902451694012,-0.11886730454862118,0.0,0.0,0.0,0.0,0.0
5018,-0.11397300101816654,-0.12225153110921383,0.0,0.0,0.0,0.0,0.0
5019,-0.11554916389286518,-0.12486292384564876,0.0,0.0,0.0,0.0,0.0
5020,-0.11712532676756382,-0.1274743165820837,0.0,0.0,0.0,0.0,0.0
5021,-0.11721567027270793,-0.12367515005171299,0.0,0.0,0.0,0.0,0.0
5022,-0.11730601377785206,-0.11987598352134228,0.0,0.0,0.0,0.0,0.0
5023,-0.1166294377297163,-0.12120526656508446,0.0,0.0,0.0,0.0,0.0
5024,-0.11595286168158055,-0.12253454960882663,0.0,0.0,0.0,0.0,0.0
5025,-0.11452244110405445,-0.1262433085590601,0.0,0.0,0.0,0.0,0.0
5026,-0.11309202052652836,-0.12995206750929356,0.0,0.0,0.0,0.0,0.0
5027,-0.114836435765028,-0.136070847325027,0.0,0.0,0.0,0.0,0.0
5028,-0.11658085100352764,-0.14218962714076042,0.0,0.0,0.0,0.0,0.0
5029,-0.12007103059440852,-0.13956400491297244,0.0,0.0,0.0,0.0,0.0
5030,-0.12356121018528939,-0.1369383826851845,0.0,0.0,0.0,0.0,0.0
5031,-0.12544314712285995,-0.1336479250341654,0.0,0.0,0.0,0.0,0.0
5032,-0.12732508406043053,-0.1303574673831463,0.0,0.0,0.0,0.0,0.0
5033,-0.12882942855358123,-0.13195058181881905,0.0,0.0,0.0,0.0,0.0
5034,-0.13033377304673194,-0.1335436962544918,0.0,0.0,0.0,0.0,0.0
5035,-0.13370208851993085,-0.13311311267316342,0.0,0.0,0.0,0.0,0.0
5036,-0.13707040399312972,-0.13268252909183503,0.0,0.0,0.0,0.0,0.0
5037,-0.13560033068060875,-0.1311614140868187,0.0,0.0,0.0,0.0,0.0
5038,-0.13413025736808776,-0.12964029908180236,0.0,0.0,0.0,0.0,0.0
5039,-0.1338970758020878,-0.12547887936234475,0.0,0.0,0.0,0.0,0.0
5040,-0.1336638942360878,-0.12131745964288712,0.0,0.0,0.0,0.0,0.0
5041,-0.1335747040808201,-0.12444524690508843,0.0,0.0,0.0,0.0,0.0
5042,-0.13348551392555236,-0.12757303416728974,0.0,0.0,0.0,0.0,0.0
5043,-0.1333846278488636,-0.13076515719294549,0.0,0.0,0.0,0.0,0.0
5044,-0.13328374177217484,-0.13395728021860123,0.0,0.0,0.0,0.0,0.0
5045,-0.133642840385437,-0.13054486960172654,0.0,0.0,0.0,0.0,0.0
5046,-0.1340019389986992,-0.12713245898485184,0.0,0.0,0.0,0.0,0.0
5047,-0.13417782112956048,-0.12443397864699364,0.0,0.0,0.0,0.0,0.0
5048,-0.13435370326042176,-0.12173549830913544,0.0,0.0,0.0,0.0,0.0
5049,-0.14178768396377564,-0.12642573565244675,0.0,0.0,0.0,0.0,0.0
5050,-0.14922166466712952,-0.13111597299575806,0.0,0.0,0.0,0.0,0.0
5051,-0.14500883519649505,-0.13046915493905545,0.0,0.0,0.0,0.0,0.0
5052,-0.1407960057258606,-0.12982233688235284,0.0,0.0,0.0,0.0,0.0
5053,-0.1409954011440277,-0.1344880059361458,0.0,0.0,0.0,0.0,0.0
5054,-0.14119479656219483,-0.13915367498993875,0.0,0.0,0.0,0.0,0.0
5055,-0.1399820402264595,-0.14021225981414318,0.0,0.0,0.0,0.0,0.0
5056,-0.13876928389072418,-0.14127084463834763,0.0,0.0,0.0,0.0,0.0
5057,-0.13715835474431515,-0.14088690280914307,0.0,0.0,0.0,0.0,0.0
5058,-0.1355474255979061,-0.1405029609799385,0.0,0.0,0.0,0.0,0.0
5059,-0.13539502993226052,-0.13852350506931543,0.0,0.0,0.0,0.0,0.0
5060,-0.13524263426661493,-0.13654404915869237,0.0,0.0,0.0,0.0,0.0
5061,-0.13405111208558082,-0.13709640242159365,0.0,0.0,0.0,0.0,0.0
5062,-0.13285958990454674,-0.13764875568449497,0.0,0.0,0.0,0.0,0.0
5063,-0.13504086956381797,-0.13913955427706243,0.0,0.0,0.0,0.0,0.0
5064,-0.13722214922308923,-0.14063035286962985,0.0,0.0,0.0,0.0,0.0
5065,-0.13531022816896437,-0.14178632162511348,0.0,0.0,0.0,0.0,0.0
5066,-0.13339830711483955,-0.1429422903805971,0.0,0.0,0.0,0.0,0.0
5067,-0.13323187828063965,-0.1462395254522562,0.0,0.0,0.0,0.0,0.0
5068,-0.13306544944643975,-0.1495367605239153,0.0,0.0,0.0,0.0,0.0
5069,-0.1300462119281292,-0.15109751410782338,0.0,0.0,0.0,0.0,0.0
5070,-0.12702697440981864,-0.15265826769173146,0.0,0.0,0.0,0.0,0.0
5071,-0.1327059745788574,-0.1539702583104372,0.0,0.0,0.0,0.0,0.0
5072,-0.13838497474789618,-0.15528224892914294,0.0,0.0,0.0,0.0,0.0
5073,-0.13622435331344604,-0.15329970978200436,0.0,0.0,0.0,0.0,0.0
